id,aldi_score,Algeria,Bahrain,Egypt,Iraq,Jordan,Kuwait,Lebanon,Libya,Morocco,Oman,Palestine,Qatar,Saudi_Arabia,Sudan,Syria,Tunisia,UAE,Yemen,train_id,nadi_source
4087,0.0555244572460651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4200,NADI2020
4088,0.0101401414722204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4201,NADI2020
4089,0.5358881950378418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4202,NADI2020
4090,0.4762840270996094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4203,NADI2020
4091,0.7237016558647156,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4204,NADI2020
4092,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4205,NADI2020
4093,0.7622119784355164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4206,NADI2020
4094,0.7583995461463928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4207,NADI2020
4095,0.5656776428222656,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4208,NADI2020
4096,0.5430309772491455,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_4209,NADI2020
4097,0.0362978614866733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4210,NADI2020
4098,0.9846933484077454,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_4211,NADI2020
4099,0.0034006191417574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4212,NADI2020
4100,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4213,NADI2020
4101,0.9821069240570068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4214,NADI2020
4102,0.9704641103744508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRAIN_4215,NADI2020
4103,0.0499020256102085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4216,NADI2020
4104,0.8843715786933899,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4217,NADI2020
4105,0.8666550517082214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4218,NADI2020
4106,0.0604375191032886,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4219,NADI2020
4107,0.2468926161527633,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4220,NADI2020
4108,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4221,NADI2020
4109,0.4900188446044922,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4222,NADI2020
4110,0.3125719130039215,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4223,NADI2020
4111,0.037445280700922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4224,NADI2020
4112,0.5735675692558289,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4225,NADI2020
4113,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4226,NADI2020
4114,0.0771544948220253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4228,NADI2020
4115,0.9390029907226562,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRAIN_4229,NADI2020
4116,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4231,NADI2020
4117,0.9165509343147278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4232,NADI2020
4118,0.0048698540776968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4233,NADI2020
4119,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4234,NADI2020
4120,0.9634535908699036,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_4235,NADI2020
4121,0.869873583316803,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAIN_4236,NADI2020
4122,0.6064249873161316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_4237,NADI2020
4123,0.7215392589569092,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,TRAIN_4238,NADI2020
4124,0.3289096653461456,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAIN_4240,NADI2020
4125,0.405252069234848,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_4241,NADI2020
4126,0.6705097556114197,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAIN_4242,NADI2020
4127,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4244,NADI2020
4128,0.0001716242404654,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4245,NADI2020
4129,0.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4246,NADI2020
4130,0.9661477208137512,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,TRAIN_4247,NADI2020
4131,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4248,NADI2020
4132,0.814018189907074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4249,NADI2020
4133,0.9688652753829956,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4250,NADI2020
4134,0.0009626849787309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4251,NADI2020
4135,0.0308870654553174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4252,NADI2020
4136,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4253,NADI2020
4137,0.7216648459434509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4254,NADI2020
4138,0.0342998057603836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4255,NADI2020
4139,0.0009430750505998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4256,NADI2020
4140,0.6779902577400208,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_4257,NADI2020
4141,0.1875997632741928,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4258,NADI2020
4142,0.295399010181427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4259,NADI2020
4143,0.9342944025993348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_4260,NADI2020
4144,0.9170156121253968,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_4261,NADI2020
4145,0.0992046296596527,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4262,NADI2020
4146,0.0547590367496013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4263,NADI2020
4147,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4265,NADI2020
4148,0.8531137704849243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4266,NADI2020
4149,0.4798405170440674,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4267,NADI2020
4150,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4268,NADI2020
4151,0.1798644959926605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4269,NADI2020
4152,0.4562498927116394,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4270,NADI2020
4153,0.0790154412388801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4271,NADI2020
4154,0.0499240346252918,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,TRAIN_4272,NADI2020
4155,0.1089210286736488,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4273,NADI2020
4156,0.39593106508255,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAIN_4274,NADI2020
4157,0.7998754382133484,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,TRAIN_4275,NADI2020
4158,0.1964775770902633,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4276,NADI2020
4159,0.6667828559875488,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4277,NADI2020
4160,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4278,NADI2020
4161,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4279,NADI2020
4162,0.8044876456260681,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRAIN_4280,NADI2020
4163,0.3347390294075012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4281,NADI2020
4164,0.9093677401542664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_4282,NADI2020
4165,0.8211813569068909,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRAIN_4283,NADI2020
4166,0.9704207181930542,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4284,NADI2020
4167,0.0129660824313759,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4285,NADI2020
4168,0.0349291451275348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4286,NADI2020
4169,0.0163873918354511,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,TRAIN_4287,NADI2020
4170,0.5510648488998413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4288,NADI2020
4171,0.413323700428009,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4289,NADI2020
4172,0.9334808588027954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_4290,NADI2020
4173,0.946999728679657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_4291,NADI2020
4174,0.4936805963516235,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_4292,NADI2020
4175,0.1413289755582809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4294,NADI2020
4176,0.6063281297683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4295,NADI2020
4177,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4296,NADI2020
4178,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4297,NADI2020
4179,0.0020149322226643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4298,NADI2020
4180,0.1521650105714798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4299,NADI2020
4181,0.933546245098114,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4300,NADI2020
4182,0.8361775279045105,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRAIN_4301,NADI2020
4183,0.9158111810684204,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4302,NADI2020
4184,0.3987743258476257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_4303,NADI2020
4185,0.4656006097793579,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4304,NADI2020
4186,0.0150537742301821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4305,NADI2020
4187,0.8726577162742615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4306,NADI2020
4188,0.001379877445288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4307,NADI2020
4189,0.8565533757209778,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_4308,NADI2020
4190,0.0123430490493774,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,TRAIN_4309,NADI2020
4191,0.8842316269874573,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRAIN_4310,NADI2020
4192,0.2160773128271103,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_4311,NADI2020
4193,0.1959328800439834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4313,NADI2020
4194,0.1666327267885208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4314,NADI2020
4195,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4315,NADI2020
4196,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4316,NADI2020
4197,0.0024384073913097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4317,NADI2020
4198,0.0714873000979423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4318,NADI2020
4199,0.5590724349021912,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4319,NADI2020
4200,0.0109522128477692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4320,NADI2020
4201,0.2791102230548858,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4321,NADI2020
4202,0.0105546852573752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4322,NADI2020
4203,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4323,NADI2020
4204,0.7843624949455261,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_4325,NADI2020
4205,0.0175657384097576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4326,NADI2020
4206,0.6897748112678528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4327,NADI2020
4207,0.0013149577425792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4328,NADI2020
4208,0.8549067378044128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRAIN_4330,NADI2020
4209,0.0511400587856769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4331,NADI2020
4210,0.9395315647125244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4332,NADI2020
4211,0.7423800230026245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4333,NADI2020
4212,0.8592530488967896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRAIN_4334,NADI2020
4213,0.2951366305351257,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAIN_4335,NADI2020
4214,0.010207469575107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4336,NADI2020
4215,0.8006627559661865,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_4337,NADI2020
4216,0.3581798076629638,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4338,NADI2020
4217,0.857951819896698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_4339,NADI2020
4218,0.9762564301490784,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRAIN_4340,NADI2020
4219,0.0041002333164215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4341,NADI2020
4220,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4342,NADI2020
4221,0.77018803358078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4343,NADI2020
4222,0.4901966452598572,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_4344,NADI2020
4223,0.1120533645153045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4345,NADI2020
4224,0.7588590979576111,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,TRAIN_4346,NADI2020
4225,0.6486091017723083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4347,NADI2020
4226,0.0524981282651424,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,TRAIN_4348,NADI2020
4227,0.9046920537948608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_4349,NADI2020
4228,0.2337875515222549,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_4350,NADI2020
4229,0.057769302278757,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,TRAIN_4351,NADI2020
4230,0.3963805437088012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4352,NADI2020
4231,0.000959116150625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4353,NADI2020
4232,0.9973343014717102,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_4354,NADI2020
4233,0.9428450465202332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4355,NADI2020
4234,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4356,NADI2020
4235,0.0323796384036541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4357,NADI2020
4236,0.778083860874176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_4358,NADI2020
4237,0.4817296266555786,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4359,NADI2020
4238,0.522144615650177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4360,NADI2020
4239,0.7567816376686096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRAIN_4361,NADI2020
4240,0.888566792011261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4362,NADI2020
4241,0.8425909280776978,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_4363,NADI2020
4242,0.1615716814994812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4364,NADI2020
4243,0.7396871447563171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4365,NADI2020
4244,0.2033557444810867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4366,NADI2020
4245,0.8606773018836975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_4367,NADI2020
4246,0.0099195186048746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4369,NADI2020
4247,0.0063694147393107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4370,NADI2020
4248,0.553230345249176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4371,NADI2020
4249,0.7288739085197449,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4372,NADI2020
4250,0.8777875304222107,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_4373,NADI2020
4251,0.7923873066902161,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_4374,NADI2020
4252,0.3226624429225921,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4375,NADI2020
4253,0.2464272379875183,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,TRAIN_4376,NADI2020
4254,0.2481601685285568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4377,NADI2020
4255,0.9515137076377868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4378,NADI2020
4256,0.9559034705162048,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_4379,NADI2020
4257,0.3761180341243744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4380,NADI2020
4258,0.0100878840312361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4381,NADI2020
4259,0.6798814535140991,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_4382,NADI2020
4260,0.0589144043624401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4383,NADI2020
4261,0.3553527891635895,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4384,NADI2020
4262,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4385,NADI2020
4263,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4386,NADI2020
4264,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4387,NADI2020
4265,0.0996698066592216,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,TRAIN_4388,NADI2020
4266,0.0030492488294839,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4389,NADI2020
4267,0.7241350412368774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4390,NADI2020
4268,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4391,NADI2020
4269,0.6355796456336975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4392,NADI2020
4270,0.626611053943634,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,TRAIN_4393,NADI2020
4271,0.6450300216674805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_4394,NADI2020
4272,0.4035327136516571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4395,NADI2020
4273,0.0648466497659683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4396,NADI2020
4274,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4397,NADI2020
4275,0.4196068346500397,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4398,NADI2020
4276,0.0091139236465096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4399,NADI2020
4277,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4400,NADI2020
4278,0.1111714243888855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4401,NADI2020
4279,0.7595496773719788,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4402,NADI2020
4280,0.0125511642545461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4403,NADI2020
4281,0.3236926794052124,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4404,NADI2020
4282,0.0452905185520648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4405,NADI2020
4283,0.1743060499429702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4406,NADI2020
4284,0.3434688448905945,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4407,NADI2020
4285,0.0241249557584524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TRAIN_4408,NADI2020
4286,0.0366039760410785,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4409,NADI2020
4287,0.6410152912139893,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_4410,NADI2020
4288,0.1738209724426269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4412,NADI2020
4289,0.1356071233749389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4413,NADI2020
4290,0.917658269405365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4414,NADI2020
4291,0.0315777547657489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4415,NADI2020
4292,0.3592676222324371,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_4416,NADI2020
4293,0.7990432381629944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4417,NADI2020
4294,0.0061530107632279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4418,NADI2020
4295,0.0054993657395243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4419,NADI2020
4296,0.827680766582489,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRAIN_4420,NADI2020
4297,0.2540410161018371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TRAIN_4421,NADI2020
4298,0.9262694716453552,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_4422,NADI2020
4299,0.924422800540924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_4423,NADI2020
4300,0.3232828676700592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4424,NADI2020
4301,0.6615088582038879,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAIN_4425,NADI2020
4302,0.9713506102561952,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_4427,NADI2020
4303,0.544715404510498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4428,NADI2020
4304,0.037880640476942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4429,NADI2020
4305,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4430,NADI2020
4306,0.3168109357357025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_4431,NADI2020
4307,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4432,NADI2020
4308,0.117111787199974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4433,NADI2020
4309,0.0120894527062773,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_4434,NADI2020
